score	address	name	body_bytes	evidence	reviewed	compat_modeled	default_name	product_string_count	business_neighbor_count	callers	callees	example_string	file
9	1024ee00	FUN_1024ee00	60	direct_call_neighbor	0	0	1	0	1	3	2		functions/1024ee00_FUN_1024ee00.c
9	10253734	FUN_10253734	38	direct_call_neighbor	0	0	1	0	1	5	2		functions/10253734_FUN_10253734.c
9	10253760	FUN_10253760	40	direct_call_neighbor	0	0	1	0	1	5	2		functions/10253760_FUN_10253760.c
9	10256e50	FUN_10256e50	46	direct_call_neighbor	0	0	1	0	1	2	0		functions/10256e50_FUN_10256e50.c
9	10256e88	FUN_10256e88	46	direct_call_neighbor	0	0	1	0	1	2	0		functions/10256e88_FUN_10256e88.c
9	1025fa6c	FUN_1025fa6c	50	direct_call_neighbor	0	0	1	0	1	9	2		functions/1025fa6c_FUN_1025fa6c.c
9	10265fda	FUN_10265fda	46	direct_call_neighbor	0	0	1	0	1	15	3		functions/10265fda_FUN_10265fda.c
9	1026805e	FUN_1026805e	46	direct_call_neighbor	0	0	1	0	1	13	3		functions/1026805e_FUN_1026805e.c
9	10268472	FUN_10268472	42	direct_call_neighbor	0	0	1	0	1	36	7		functions/10268472_FUN_10268472.c
9	10269776	FUN_10269776	44	direct_call_neighbor	0	0	1	0	1	17	1		functions/10269776_FUN_10269776.c
9	102698d6	FUN_102698d6	48	direct_call_neighbor	0	0	1	0	1	178	0		functions/102698d6_FUN_102698d6.c
9	102699b2	FUN_102699b2	34	direct_call_neighbor	0	0	1	0	1	16	1		functions/102699b2_FUN_102699b2.c
9	1026fc80	FUN_1026fc80	40	direct_call_neighbor	0	0	1	0	1	1	1		functions/1026fc80_FUN_1026fc80.c
9	10272cb8	FUN_10272cb8	40	direct_call_neighbor	0	0	1	0	1	1	4		functions/10272cb8_FUN_10272cb8.c
9	1027c514	FUN_1027c514	60	direct_call_neighbor	0	0	1	0	1	12	4		functions/1027c514_FUN_1027c514.c
9	1028fbde	FUN_1028fbde	34	direct_call_neighbor	0	0	1	0	1	8	4		functions/1028fbde_FUN_1028fbde.c
9	1029067c	FUN_1029067c	38	direct_call_neighbor	0	0	1	0	1	2	2		functions/1029067c_FUN_1029067c.c
9	10294b10	FUN_10294b10	60	direct_call_neighbor	0	0	1	0	1	17	1		functions/10294b10_FUN_10294b10.c
9	10294b4c	FUN_10294b4c	44	direct_call_neighbor	0	0	1	0	1	11	1		functions/10294b4c_FUN_10294b4c.c
9	102a2f60	FUN_102a2f60	42	direct_call_neighbor	0	0	1	0	1	3	0		functions/102a2f60_FUN_102a2f60.c
9	102b062c	FUN_102b062c	40	direct_call_neighbor	0	0	1	0	1	2	2		functions/102b062c_FUN_102b062c.c
9	1031596a	FUN_1031596a	40	direct_call_neighbor	0	0	1	0	1	5	3		functions/1031596a_FUN_1031596a.c
9	103192a0	FUN_103192a0	32	direct_call_neighbor	0	0	1	0	1	1	1		functions/103192a0_FUN_103192a0.c
9	1031aebc	FUN_1031aebc	48	direct_call_neighbor	0	0	1	0	1	10	1		functions/1031aebc_FUN_1031aebc.c
9	10324e84	FUN_10324e84	52	direct_call_neighbor	0	0	1	0	1	15	1		functions/10324e84_FUN_10324e84.c
9	103280c0	FUN_103280c0	62	direct_call_neighbor	0	0	1	0	1	7	3		functions/103280c0_FUN_103280c0.c
9	10352410	FUN_10352410	34	direct_call_neighbor	0	0	1	0	1	16	1		functions/10352410_FUN_10352410.c
9	103c5140	FUN_103c5140	42	direct_call_neighbor	0	0	1	0	1	1	3		functions/103c5140_FUN_103c5140.c
9	103c6534	FUN_103c6534	32	direct_call_neighbor	0	0	1	0	1	1	2		functions/103c6534_FUN_103c6534.c
9	103c655c	FUN_103c655c	48	direct_call_neighbor	0	0	1	0	1	1	2		functions/103c655c_FUN_103c655c.c
9	103c73f4	FUN_103c73f4	38	direct_call_neighbor	0	0	1	0	1	2	1		functions/103c73f4_FUN_103c73f4.c
9	103c87c0	FUN_103c87c0	56	direct_call_neighbor	0	0	1	0	1	1	3		functions/103c87c0_FUN_103c87c0.c
9	103c8868	FUN_103c8868	42	direct_call_neighbor	0	0	1	0	1	4	2		functions/103c8868_FUN_103c8868.c
9	103c9c84	FUN_103c9c84	48	direct_call_neighbor	0	0	1	0	1	2	1		functions/103c9c84_FUN_103c9c84.c
9	103c9d9e	FUN_103c9d9e	50	direct_call_neighbor	0	0	1	0	1	2	0		functions/103c9d9e_FUN_103c9d9e.c
9	103cf06c	FUN_103cf06c	62	direct_call_neighbor	0	0	1	0	1	1	1		functions/103cf06c_FUN_103cf06c.c
9	103cf320	FUN_103cf320	56	direct_call_neighbor	0	0	1	0	1	1	1		functions/103cf320_FUN_103cf320.c
9	103d0388	FUN_103d0388	36	direct_call_neighbor	0	0	1	0	1	3	3		functions/103d0388_FUN_103d0388.c
9	103d9d0c	FUN_103d9d0c	42	semantic_review,compat_trace	1	1	1	0	1	1	2		functions/103d9d0c_FUN_103d9d0c.c
9	103d9d40	FUN_103d9d40	62	semantic_review	1	0	1	0	1	1	2		functions/103d9d40_FUN_103d9d40.c
9	103db254	FUN_103db254	52	direct_call_neighbor	0	0	1	0	1	0	2		functions/103db254_FUN_103db254.c
9	103db5a0	FUN_103db5a0	60	direct_call_neighbor	0	0	1	0	1	0	1		functions/103db5a0_FUN_103db5a0.c
9	103dbdd0	FUN_103dbdd0	42	direct_call_neighbor	0	0	1	0	1	1	2		functions/103dbdd0_FUN_103dbdd0.c
9	103dc1e0	FUN_103dc1e0	36	direct_call_neighbor	0	0	1	0	1	1	1		functions/103dc1e0_FUN_103dc1e0.c
9	103dc8a8	FUN_103dc8a8	40	direct_call_neighbor	0	0	1	0	1	0	3		functions/103dc8a8_FUN_103dc8a8.c
9	103dcc10	FUN_103dcc10	56	direct_call_neighbor	0	0	1	0	1	1	4		functions/103dcc10_FUN_103dcc10.c
9	103dcd30	FUN_103dcd30	44	direct_call_neighbor	0	0	1	0	1	2	0		functions/103dcd30_FUN_103dcd30.c
9	103dcd70	FUN_103dcd70	44	direct_call_neighbor	0	0	1	0	1	2	0		functions/103dcd70_FUN_103dcd70.c
9	103dcecc	FUN_103dcecc	46	direct_call_neighbor	0	0	1	0	1	2	2		functions/103dcecc_FUN_103dcecc.c
9	103dd1b8	FUN_103dd1b8	50	direct_call_neighbor	0	0	1	0	1	0	2		functions/103dd1b8_FUN_103dd1b8.c
9	103e2848	FUN_103e2848	48	direct_call_neighbor	0	0	1	0	1	1	1		functions/103e2848_FUN_103e2848.c
9	103e2904	FUN_103e2904	36	direct_call_neighbor	0	0	1	0	1	1	1		functions/103e2904_FUN_103e2904.c
9	103e3dd4	FUN_103e3dd4	42	direct_call_neighbor	0	0	1	0	1	1	2		functions/103e3dd4_FUN_103e3dd4.c
9	103e3e2c	FUN_103e3e2c	58	direct_call_neighbor	0	0	1	0	1	2	3		functions/103e3e2c_FUN_103e3e2c.c
9	103e46e4	FUN_103e46e4	40	direct_call_neighbor	0	0	1	0	1	1	2		functions/103e46e4_FUN_103e46e4.c
9	103e590c	FUN_103e590c	34	direct_call_neighbor	0	0	1	0	1	1	2		functions/103e590c_FUN_103e590c.c
9	103eb92c	FUN_103eb92c	60	direct_call_neighbor	0	0	1	0	1	1	2		functions/103eb92c_FUN_103eb92c.c
9	103fb74c	FUN_103fb74c	46	direct_call_neighbor	0	0	1	0	1	1	3		functions/103fb74c_FUN_103fb74c.c
9	103fbc44	FUN_103fbc44	60	direct_call_neighbor	0	0	1	0	1	1	1		functions/103fbc44_FUN_103fbc44.c
9	103fd95a	FUN_103fd95a	46	direct_call_neighbor	0	0	1	0	1	14	2		functions/103fd95a_FUN_103fd95a.c
9	103fdf40	FUN_103fdf40	32	direct_call_neighbor	0	0	1	0	1	13	3		functions/103fdf40_FUN_103fdf40.c
9	103fead8	FUN_103fead8	50	direct_call_neighbor	0	0	1	0	1	1	2		functions/103fead8_FUN_103fead8.c
8	101c40e8	FUN_101c40e8	24	direct_call_neighbor	0	0	1	0	1	1	0		functions/101c40e8_FUN_101c40e8.c
8	101c4100	FUN_101c4100	26	direct_call_neighbor	0	0	1	0	1	1	0		functions/101c4100_FUN_101c4100.c
8	101c46ac	FUN_101c46ac	26	direct_call_neighbor	0	0	1	0	1	2	0		functions/101c46ac_FUN_101c46ac.c
8	101c46d0	FUN_101c46d0	26	direct_call_neighbor	0	0	1	0	1	3	0		functions/101c46d0_FUN_101c46d0.c
8	101c4a3c	FUN_101c4a3c	26	direct_call_neighbor	0	0	1	0	1	3	0		functions/101c4a3c_FUN_101c4a3c.c
8	101c5034	FUN_101c5034	18	direct_call_neighbor	0	0	1	0	1	2	0		functions/101c5034_FUN_101c5034.c
8	1021dbbc	FUN_1021dbbc	30	direct_call_neighbor	0	0	1	0	1	18	2		functions/1021dbbc_FUN_1021dbbc.c
8	10233984	FUN_10233984	22	direct_call_neighbor	0	0	1	0	1	2	3		functions/10233984_FUN_10233984.c
8	10240764	FUN_10240764	30	semantic_review	1	0	1	0	1	2	0		functions/10240764_FUN_10240764.c
8	1024edea	FUN_1024edea	22	direct_call_neighbor	0	0	1	0	1	1	0		functions/1024edea_FUN_1024edea.c
8	1025730c	FUN_1025730c	22	direct_call_neighbor	0	0	1	0	1	3	1		functions/1025730c_FUN_1025730c.c
8	1025c142	FUN_1025c142	26	direct_call_neighbor	0	0	1	0	1	10	1		functions/1025c142_FUN_1025c142.c
8	102659aa	FUN_102659aa	20	direct_call_neighbor	0	0	1	0	1	3	0		functions/102659aa_FUN_102659aa.c
8	10265aac	FUN_10265aac	28	direct_call_neighbor	0	0	1	0	1	14	1		functions/10265aac_FUN_10265aac.c
8	10269970	FUN_10269970	26	direct_call_neighbor	0	0	1	0	1	94	0		functions/10269970_FUN_10269970.c
8	1026bb38	FUN_1026bb38	24	direct_call_neighbor	0	0	1	0	1	6	2		functions/1026bb38_FUN_1026bb38.c
8	1027c550	FUN_1027c550	22	direct_call_neighbor	0	0	1	0	1	32	1		functions/1027c550_FUN_1027c550.c
8	1027c626	FUN_1027c626	22	direct_call_neighbor	0	0	1	0	1	22	1		functions/1027c626_FUN_1027c626.c
8	1029078c	FUN_1029078c	28	direct_call_neighbor	0	0	1	0	1	2	2		functions/1029078c_FUN_1029078c.c
8	10310bc0	FUN_10310bc0	22	direct_call_neighbor	0	0	1	0	1	3	1		functions/10310bc0_FUN_10310bc0.c
8	10310ec0	FUN_10310ec0	22	direct_call_neighbor	0	0	1	0	1	2	1		functions/10310ec0_FUN_10310ec0.c
8	103192c0	FUN_103192c0	22	direct_call_neighbor	0	0	1	0	1	1	1		functions/103192c0_FUN_103192c0.c
8	1031937a	FUN_1031937a	22	direct_call_neighbor	0	0	1	0	1	4	1		functions/1031937a_FUN_1031937a.c
8	10319390	FUN_10319390	22	direct_call_neighbor	0	0	1	0	1	4	1		functions/10319390_FUN_10319390.c
8	103193a6	FUN_103193a6	22	direct_call_neighbor	0	0	1	0	1	4	1		functions/103193a6_FUN_103193a6.c
8	103193bc	FUN_103193bc	22	direct_call_neighbor	0	0	1	0	1	5	1		functions/103193bc_FUN_103193bc.c
8	1031ee00	FUN_1031ee00	30	direct_call_neighbor	0	0	1	0	1	3	1		functions/1031ee00_FUN_1031ee00.c
8	10326ec8	FUN_10326ec8	30	direct_call_neighbor	0	0	1	0	1	2	1		functions/10326ec8_FUN_10326ec8.c
8	10326ee6	FUN_10326ee6	20	direct_call_neighbor	0	0	1	0	1	2	1		functions/10326ee6_FUN_10326ee6.c
8	10326f5e	FUN_10326f5e	20	direct_call_neighbor	0	0	1	0	1	3	1		functions/10326f5e_FUN_10326f5e.c
8	103270da	FUN_103270da	30	direct_call_neighbor	0	0	1	0	1	4	1		functions/103270da_FUN_103270da.c
8	103270f8	FUN_103270f8	20	direct_call_neighbor	0	0	1	0	1	2	1		functions/103270f8_FUN_103270f8.c
8	1032710c	FUN_1032710c	20	direct_call_neighbor	0	0	1	0	1	3	1		functions/1032710c_FUN_1032710c.c
8	10327134	FUN_10327134	20	direct_call_neighbor	0	0	1	0	1	2	1		functions/10327134_FUN_10327134.c
8	10327148	FUN_10327148	20	direct_call_neighbor	0	0	1	0	1	3	1		functions/10327148_FUN_10327148.c
8	1034cca8	FUN_1034cca8	16	direct_call_neighbor	0	0	1	0	1	7	1		functions/1034cca8_FUN_1034cca8.c
8	1034ccb8	FUN_1034ccb8	16	direct_call_neighbor	0	0	1	0	1	5	1		functions/1034ccb8_FUN_1034ccb8.c
8	103522e8	FUN_103522e8	16	direct_call_neighbor	0	0	1	0	1	33	0		functions/103522e8_FUN_103522e8.c
8	103a6c58	FUN_103a6c58	16	direct_call_neighbor	0	0	1	0	1	18	0		functions/103a6c58_FUN_103a6c58.c
8	103c52f4	FUN_103c52f4	30	direct_call_neighbor	0	0	1	0	1	2	2		functions/103c52f4_FUN_103c52f4.c
8	103c5312	FUN_103c5312	28	direct_call_neighbor	0	0	1	0	1	1	1		functions/103c5312_FUN_103c5312.c
8	103c6a9c	FUN_103c6a9c	20	direct_call_neighbor	0	0	1	0	1	1	1		functions/103c6a9c_FUN_103c6a9c.c
8	103c92bc	FUN_103c92bc	26	direct_call_neighbor	0	0	1	0	1	1	0		functions/103c92bc_FUN_103c92bc.c
8	103c92dc	FUN_103c92dc	28	direct_call_neighbor	0	0	1	0	1	1	0		functions/103c92dc_FUN_103c92dc.c
8	103c9dd0	FUN_103c9dd0	16	direct_call_neighbor	0	0	1	0	1	3	1		functions/103c9dd0_FUN_103c9dd0.c
8	103c9ef4	FUN_103c9ef4	18	direct_call_neighbor	0	0	1	0	1	2	1		functions/103c9ef4_FUN_103c9ef4.c
8	103ceebc	FUN_103ceebc	24	direct_call_neighbor	0	0	1	0	1	1	1		functions/103ceebc_FUN_103ceebc.c
8	103d00f0	FUN_103d00f0	28	direct_call_neighbor	0	0	1	0	1	7	2		functions/103d00f0_FUN_103d00f0.c
8	103d0e42	FUN_103d0e42	16	direct_call_neighbor	0	0	1	0	1	1	1		functions/103d0e42_FUN_103d0e42.c
8	103d0e90	FUN_103d0e90	28	direct_call_neighbor	0	0	1	0	1	2	0		functions/103d0e90_FUN_103d0e90.c
8	103d0ed8	FUN_103d0ed8	22	direct_call_neighbor	0	0	1	0	1	1	1		functions/103d0ed8_FUN_103d0ed8.c
8	103d0f36	FUN_103d0f36	16	direct_call_neighbor	0	0	1	0	1	1	1		functions/103d0f36_FUN_103d0f36.c
8	103d2354	FUN_103d2354	28	direct_call_neighbor	0	0	1	0	1	2	0		functions/103d2354_FUN_103d2354.c
8	103d239c	FUN_103d239c	22	direct_call_neighbor	0	0	1	0	1	1	1		functions/103d239c_FUN_103d239c.c
8	103d23fa	FUN_103d23fa	16	direct_call_neighbor	0	0	1	0	1	1	1		functions/103d23fa_FUN_103d23fa.c
8	103d7e84	FUN_103d7e84	26	direct_call_neighbor	0	0	1	0	1	1	2		functions/103d7e84_FUN_103d7e84.c
8	103d9be0	FUN_103d9be0	16	semantic_review	1	0	1	0	1	1	0		functions/103d9be0_FUN_103d9be0.c
8	103db148	FUN_103db148	28	direct_call_neighbor	0	0	1	0	1	0	1		functions/103db148_FUN_103db148.c
8	103dc8e6	FUN_103dc8e6	30	direct_call_neighbor	0	0	1	0	1	0	1		functions/103dc8e6_FUN_103dc8e6.c
8	103dcb68	FUN_103dcb68	30	direct_call_neighbor	0	0	1	0	1	2	1		functions/103dcb68_FUN_103dcb68.c
8	103dd63c	FUN_103dd63c	20	direct_call_neighbor	0	0	1	0	1	1	2		functions/103dd63c_FUN_103dd63c.c
8	103e01dc	FUN_103e01dc	26	direct_call_neighbor	0	0	1	0	1	0	2		functions/103e01dc_FUN_103e01dc.c
8	103e0200	FUN_103e0200	26	direct_call_neighbor	0	0	1	0	1	0	2		functions/103e0200_FUN_103e0200.c
8	103e4710	FUN_103e4710	18	direct_call_neighbor	0	0	1	0	1	1	0		functions/103e4710_FUN_103e4710.c
8	103e683c	FUN_103e683c	26	direct_call_neighbor	0	0	1	0	1	1	1		functions/103e683c_FUN_103e683c.c
8	103e6864	FUN_103e6864	20	direct_call_neighbor	0	0	1	0	1	1	1		functions/103e6864_FUN_103e6864.c
8	103e7cf4	FUN_103e7cf4	30	direct_call_neighbor	0	0	1	0	1	3	1		functions/103e7cf4_FUN_103e7cf4.c
8	103e7d20	FUN_103e7d20	30	direct_call_neighbor	0	0	1	0	1	2	1		functions/103e7d20_FUN_103e7d20.c
8	103e7e84	FUN_103e7e84	28	direct_call_neighbor	0	0	1	0	1	3	1		functions/103e7e84_FUN_103e7e84.c
8	103e90e0	FUN_103e90e0	24	direct_call_neighbor	0	0	1	0	1	2	1		functions/103e90e0_FUN_103e90e0.c
8	103e9104	FUN_103e9104	24	direct_call_neighbor	0	0	1	0	1	2	1		functions/103e9104_FUN_103e9104.c
8	103e9128	FUN_103e9128	24	direct_call_neighbor	0	0	1	0	1	2	1		functions/103e9128_FUN_103e9128.c
8	103e9370	FUN_103e9370	22	direct_call_neighbor	0	0	1	0	1	1	2		functions/103e9370_FUN_103e9370.c
8	103e938c	FUN_103e938c	22	direct_call_neighbor	0	0	1	0	1	1	2		functions/103e938c_FUN_103e938c.c
8	103ec6b0	FUN_103ec6b0	16	direct_call_neighbor	0	0	1	0	1	2	1		functions/103ec6b0_FUN_103ec6b0.c
8	103ec6e4	FUN_103ec6e4	26	direct_call_neighbor	0	0	1	0	1	5	1		functions/103ec6e4_FUN_103ec6e4.c
8	103ecb08	FUN_103ecb08	16	direct_call_neighbor	0	0	1	0	1	1	1		functions/103ecb08_FUN_103ecb08.c
8	103ecb54	FUN_103ecb54	16	direct_call_neighbor	0	0	1	0	1	1	1		functions/103ecb54_FUN_103ecb54.c
8	103fd240	FUN_103fd240	26	direct_call_neighbor	0	0	1	0	1	1	0		functions/103fd240_FUN_103fd240.c
8	103fd25a	FUN_103fd25a	26	direct_call_neighbor	0	0	1	0	1	1	0		functions/103fd25a_FUN_103fd25a.c
8	103fd520	FUN_103fd520	18	direct_call_neighbor	0	0	1	0	1	3	1		functions/103fd520_FUN_103fd520.c
8	103fe28a	FUN_103fe28a	30	direct_call_neighbor	0	0	1	0	1	3	2		functions/103fe28a_FUN_103fe28a.c
8	103fefc0	FUN_103fefc0	24	direct_call_neighbor	0	0	1	0	1	1	2		functions/103fefc0_FUN_103fefc0.c
8	103ff05c	FUN_103ff05c	22	direct_call_neighbor	0	0	1	0	1	1	0		functions/103ff05c_FUN_103ff05c.c
8	103ff072	FUN_103ff072	26	direct_call_neighbor	0	0	1	0	1	1	0		functions/103ff072_FUN_103ff072.c
7	101e5e9c	FUN_101e5e9c	12	direct_call_neighbor	0	0	1	0	1	1	1		functions/101e5e9c_FUN_101e5e9c.c
7	101e5eac	FUN_101e5eac	12	direct_call_neighbor	0	0	1	0	1	1	1		functions/101e5eac_FUN_101e5eac.c
7	1021e2aa	FUN_1021e2aa	12	direct_call_neighbor	0	0	1	0	1	1	1		functions/1021e2aa_FUN_1021e2aa.c
7	1025c694	FUN_1025c694	10	direct_call_neighbor	0	0	1	0	1	11	1		functions/1025c694_FUN_1025c694.c
7	10269870	FUN_10269870	12	direct_call_neighbor	0	0	1	0	1	10	1		functions/10269870_FUN_10269870.c
7	1026f75c	FUN_1026f75c	12	direct_call_neighbor	0	0	1	0	1	1	0		functions/1026f75c_FUN_1026f75c.c
7	1028dd0c	FUN_1028dd0c	14	direct_call_neighbor	0	0	1	0	1	2	1		functions/1028dd0c_FUN_1028dd0c.c
7	102afe88	FUN_102afe88	12	direct_call_neighbor	0	0	1	0	1	1	1		functions/102afe88_FUN_102afe88.c
7	102b9ae0	FUN_102b9ae0	10	direct_call_neighbor	0	0	1	0	1	21	0		functions/102b9ae0_FUN_102b9ae0.c
7	102b9aea	FUN_102b9aea	10	direct_call_neighbor	0	0	1	0	1	17	0		functions/102b9aea_FUN_102b9aea.c
7	102b9af4	FUN_102b9af4	8	direct_call_neighbor	0	0	1	0	1	26	0		functions/102b9af4_FUN_102b9af4.c
7	10308c58	FUN_10308c58	12	direct_call_neighbor	0	0	1	0	1	0	1		functions/10308c58_FUN_10308c58.c
7	103159d0	FUN_103159d0	14	direct_call_neighbor	0	0	1	0	1	38	0		functions/103159d0_FUN_103159d0.c
7	10318a64	FUN_10318a64	14	direct_call_neighbor	0	0	1	0	1	8	1		functions/10318a64_FUN_10318a64.c
7	1031ada8	FUN_1031ada8	10	direct_call_neighbor	0	0	1	0	1	20	0		functions/1031ada8_FUN_1031ada8.c
7	10323e94	FUN_10323e94	10	direct_call_neighbor	0	0	1	0	1	3	0		functions/10323e94_FUN_10323e94.c
7	103523da	FUN_103523da	10	direct_call_neighbor	0	0	1	0	1	29	1		functions/103523da_FUN_103523da.c
7	10352432	FUN_10352432	8	direct_call_neighbor	0	0	1	0	1	34	0		functions/10352432_FUN_10352432.c
7	103c506c	FUN_103c506c	14	direct_call_neighbor	0	0	1	0	1	1	1		functions/103c506c_FUN_103c506c.c
7	103c5ba4	FUN_103c5ba4	12	direct_call_neighbor	0	0	1	0	1	1	1		functions/103c5ba4_FUN_103c5ba4.c
7	103c5c58	FUN_103c5c58	14	direct_call_neighbor	0	0	1	0	1	1	1		functions/103c5c58_FUN_103c5c58.c
7	103c6f60	FUN_103c6f60	14	direct_call_neighbor	0	0	1	0	1	0	1		functions/103c6f60_FUN_103c6f60.c
7	103c743e	FUN_103c743e	12	direct_call_neighbor	0	0	1	0	1	1	1		functions/103c743e_FUN_103c743e.c
7	103c8818	FUN_103c8818	12	direct_call_neighbor	0	0	1	0	1	1	0		functions/103c8818_FUN_103c8818.c
7	103c9c78	FUN_103c9c78	12	direct_call_neighbor	0	0	1	0	1	1	1		functions/103c9c78_FUN_103c9c78.c
7	103cbe38	FUN_103cbe38	10	direct_call_neighbor	0	0	1	0	1	1	0		functions/103cbe38_FUN_103cbe38.c
7	103cbe48	FUN_103cbe48	12	direct_call_neighbor	0	0	1	0	1	1	0		functions/103cbe48_FUN_103cbe48.c
7	103ce4e4	FUN_103ce4e4	14	direct_call_neighbor	0	0	1	0	1	1	1		functions/103ce4e4_FUN_103ce4e4.c
7	103cf838	FUN_103cf838	12	semantic_review	1	0	1	0	1	1	0		functions/103cf838_FUN_103cf838.c
7	103d475c	FUN_103d475c	10	direct_call_neighbor	0	0	1	0	1	1	0		functions/103d475c_FUN_103d475c.c
7	103d488c	FUN_103d488c	8	direct_call_neighbor	0	0	1	0	1	1	0		functions/103d488c_FUN_103d488c.c
7	103d4f28	FUN_103d4f28	10	direct_call_neighbor	0	0	1	0	1	1	0		functions/103d4f28_FUN_103d4f28.c
7	103d99dc	FUN_103d99dc	10	direct_call_neighbor	0	0	1	0	1	0	1		functions/103d99dc_FUN_103d99dc.c
7	103dc3ac	FUN_103dc3ac	12	direct_call_neighbor	0	0	1	0	1	1	0		functions/103dc3ac_FUN_103dc3ac.c
7	103dcad4	FUN_103dcad4	10	direct_call_neighbor	0	0	1	0	1	0	1		functions/103dcad4_FUN_103dcad4.c
7	103e02a8	FUN_103e02a8	12	direct_call_neighbor	0	0	1	0	1	1	0		functions/103e02a8_FUN_103e02a8.c
7	103e2f04	FUN_103e2f04	10	direct_call_neighbor	0	0	1	0	1	1	0		functions/103e2f04_FUN_103e2f04.c
7	103e58ac	FUN_103e58ac	10	direct_call_neighbor	0	0	1	0	1	1	0		functions/103e58ac_FUN_103e58ac.c
7	103e58b6	FUN_103e58b6	12	direct_call_neighbor	0	0	1	0	1	1	0		functions/103e58b6_FUN_103e58b6.c
7	103e6780	FUN_103e6780	14	direct_call_neighbor	0	0	1	0	1	1	0		functions/103e6780_FUN_103e6780.c
7	103e9318	FUN_103e9318	10	direct_call_neighbor	0	0	1	0	1	1	1		functions/103e9318_FUN_103e9318.c
7	103e9322	FUN_103e9322	10	direct_call_neighbor	0	0	1	0	1	1	1		functions/103e9322_FUN_103e9322.c
7	103ec674	FUN_103ec674	14	direct_call_neighbor	0	0	1	0	1	5	1		functions/103ec674_FUN_103ec674.c
7	103ec698	FUN_103ec698	10	direct_call_neighbor	0	0	1	0	1	4	1		functions/103ec698_FUN_103ec698.c
7	103ec712	FUN_103ec712	14	direct_call_neighbor	0	0	1	0	1	4	1		functions/103ec712_FUN_103ec712.c
7	103fd2c8	FUN_103fd2c8	12	direct_call_neighbor	0	0	1	0	1	7	1		functions/103fd2c8_FUN_103fd2c8.c
7	103fe248	FUN_103fe248	14	direct_call_neighbor	0	0	1	0	1	6	0		functions/103fe248_FUN_103fe248.c
6	101c4b7c	FUN_101c4b7c	6	direct_call_neighbor	0	0	1	0	1	3	0		functions/101c4b7c_FUN_101c4b7c.c
6	101c4cdc	FUN_101c4cdc	6	direct_call_neighbor	0	0	1	0	1	3	0		functions/101c4cdc_FUN_101c4cdc.c
6	1024ec38	FUN_1024ec38	116	semantic_review,compat_trace	1	1	1	0	0	4	2		functions/1024ec38_FUN_1024ec38.c
6	1024ecb0	FUN_1024ecb0	68	semantic_review,compat_trace	1	1	1	0	0	2	0		functions/1024ecb0_FUN_1024ecb0.c
6	1024ee40	FUN_1024ee40	94	semantic_review	1	0	1	0	0	3	3		functions/1024ee40_FUN_1024ee40.c
6	10256ef4	FUN_10256ef4	64	semantic_review	1	0	1	0	0	2	2		functions/10256ef4_FUN_10256ef4.c
6	1025843c	FUN_1025843c	120	semantic_review	1	0	1	0	0	2	7		functions/1025843c_FUN_1025843c.c
6	103e57a0	FUN_103e57a0	78	semantic_review,compat_trace	1	1	1	0	0	1	0		functions/103e57a0_FUN_103e57a0.c
6	104012d0	thunk_EXT_FUN_00100870	4	direct_call_neighbor	0	0	1	0	1	3	0		functions/104012d0_thunk_EXT_FUN_00100870.c
6	10401428	thunk_EXT_FUN_0012b0a4	4	direct_call_neighbor	0	0	1	0	1	6	0		functions/10401428_thunk_EXT_FUN_0012b0a4.c
6	104015e0	thunk_EXT_FUN_0012a8e8	4	direct_call_neighbor	0	0	1	0	1	3	0		functions/104015e0_thunk_EXT_FUN_0012a8e8.c
5	10241cd2	FUN_10241cd2	46	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241cd2_FUN_10241cd2.c
5	10241d18	FUN_10241d18	32	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241d18_FUN_10241d18.c
5	10241d38	FUN_10241d38	32	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241d38_FUN_10241d38.c
5	10241db2	FUN_10241db2	42	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241db2_FUN_10241db2.c
5	10241e10	FUN_10241e10	32	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241e10_FUN_10241e10.c
5	10241f76	FUN_10241f76	56	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241f76_FUN_10241f76.c
5	10241fda	FUN_10241fda	40	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241fda_FUN_10241fda.c
5	10242058	FUN_10242058	46	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10242058_FUN_10242058.c
5	1024c11c	FUN_1024c11c	50	semantic_review	1	0	1	0	0	2	2		functions/1024c11c_FUN_1024c11c.c
5	10256ec0	FUN_10256ec0	50	semantic_review	1	0	1	0	0	1	2		functions/10256ec0_FUN_10256ec0.c
5	1025703c	FUN_1025703c	60	semantic_review	1	0	1	0	0	2	1		functions/1025703c_FUN_1025703c.c
5	103e57f4	FUN_103e57f4	38	semantic_review,compat_trace	1	1	1	0	0	1	0		functions/103e57f4_FUN_103e57f4.c
4	10241c6c	FUN_10241c6c	30	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241c6c_FUN_10241c6c.c
4	10241c8a	FUN_10241c8a	24	semantic_review,compat_trace	1	1	1	0	0	0	0		functions/10241c8a_FUN_10241c8a.c
